,malware,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99
311,1,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,208,59,138,59,138,153,152,94,152,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134
131,1,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,134,135,231,235,218,134,135,136,135,253,136,253,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,208,59,138,59,138,153,152,94,152,136,135,136,135,136,135,152,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,138,59,138
251,1,152,253,139,208,136,135,152,169,152,93,152,182,134,135,134,135,94,249,136,135,59,138,59,138,134,135,94,59,138,59,138,153,176,190,76,190,76,190,76,190,76,94,230,262,152,182,152,182,152,230,152,158,173,152,98,136,135,28,135,155,81,79,256,252,256,107,158,173,153,186,152,94,152,94,152,136,135,59,138,231,49,94,49,94,253,136,253,135,253,136,253,135,136,135,230,134,135,153,176,153
3891,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,6,180,18,155,135
1314,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,136,135,28,176,190,153,176,190,153,135,29,135,35,135,155,79,256,192,153,231,235,218,9,231,235,227,231,235,218,227,218,231,235,218,25,273,220,237,218,231,235,218,231,235,218,231,235,218,9,136,95,6,134,135,231,60,265,138,6,152,136,135,231,233,226,231,233,226,231,235,231,235,231,235,231,235,231,235,231,235,231,235,231,235,231,235
3095,0,95,261,136,135,137,134,59,152,169,152,136,135,133,94,173,134,135,152,94,153,176,190,153,176,190,153,94,152,94,136,135,49,94,59,138,9,10,6,134,135,176,153,180,173,231,235,218,136,135,231,187,231,218,235,231,218,273,136,135,28,135,176,153,231,218,231,235,218,231,235,218,134,135,136,135,231,218,152,176,190,153,176,190,153,176,190,153,166,134,25,153,231,235,218,152,231,187,231,218,235
3688,0,95,261,136,135,137,134,59,152,169,152,136,135,133,94,173,134,135,152,94,153,176,190,153,176,190,153,94,152,94,136,135,49,94,59,138,9,10,6,134,135,176,153,180,173,231,235,218,136,135,231,187,231,218,235,231,218,273,136,135,28,135,176,153,231,218,231,235,218,231,235,218,134,135,136,135,231,218,152,176,190,153,176,190,153,176,190,153,166,134,25,153,231,235,218,152,231,187,231,218,235
2184,1,95,134,135,261,136,135,89,137,208,231,235,218,231,136,135,137,155,81,183,136,135,137,152,59,138,265,95,153,137,133,253,76,56,153,56,153,56,153,56,153,253,136,135,137,155,81,183,136,135,137,59,138,265,95,152,95,152,153,137,59,138,59,138,59,138,59,138,59,138,59,138,134,59,138,59,138,153,169,152,176,190,153,176,190,153,94,152,136,135,136,135,136,135,97,155,158,173,153,152,136
647,1,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,208,59,138,59,138,153,152,94,152,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134
594,1,95,152,169,152,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,152,134,135,261,152,72,94,253,134,135,16,57,138,265,262,134,135,230,134,135,176,190,153,176,190,153,135,134,135,16,153,136,208,230,219,218,219,218,234,218,230,219,218,219,218,234,218,230,219,218,219,218,234,218,230,219,218,219,218,234,218,230,219,218,219,218,234,218,57,138,265,58,138,58
908,1,134,135,152,139,176,190,153,176,190,153,139,153,139,134,135,134,135,253,136,253,155,158,173,153,183,155,158,173,153,93,182,155,57,265,138,79,256,192,256,79,152,192,152,192,169,256,134,135,76,18,256,155,152,192,256,79,152,192,152,192,169,256,252,256,205,169,153,136,135,136,135,97,155,158,173,153,152,169,152,136,135,133,94,173,134,135,152,94,153,94,152,136,135,136,135,20,153,42,239,169
2632,0,261,134,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190
810,0,95,136,135,136,135,136,135,152,169,152,135,152,135,152,134,135,134,135,261,135,89,156,153,156,153,156,153,156,190,153,134,135,231,235,218,89,134,135,134,135,134,135,231,134,135,152,153,135,155,153,175,153,155,152,192,169,153,16,95,176,190,153,176,190,153,135,60,138,60,138,60,138,60,138,93,230,155,79,153,230,225,230,234,218,225,230,234,218,225,218,230,225,230,234,218,225,230,234,218,225
247,1,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,136,135,97,155,158,173,153,230,135,16,136,135,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,166,231,218,235,218,231,136,135,227,134,135,134,135,134,135,231,235,218,227,218,136,135,136,189,230,234,218,176,190,153,231,155,153
3551,0,95,136,135,136,135,136,135,136,135,136,135,134,135,134,135,261,152,134,135,89,253,76,253,152,169,152,213,3,155,79,231,158,173,204,153,230,225,230,176,190,153,176,190,153,136,135,97,155,158,173,153,230,225,230,233,229,218,225,230,233,229,218,225,230,233,229,218,225,230,233,229,218,225,230,233,229,218,225,230,233,229,218,225,230,233,229,218,225,230,233,229,218,225,230,233,229,218,225,230,233
278,1,95,152,169,152,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,152,135,152,135,152,182,136,135,136,135,136,135,231,235,218,231,235,218,93,134,135,231,174,92,230,136,135,136,135,136,135,136,135,136,135,136,135,136,135,95,230,234
2407,0,95,136,135,136,135,136,135,136,135,136,135,136,135,261,152,189,136,134,135,9,6,136,135,136,135,16,59,138,265,135,208,176,190,153,176,190,153,94,152,94,136,135,16,136,135,136,135,231,135,158,173,179,153,179,166,153,204,153,179,166,153,152,169,152,176,190,86,153,152,59,138,136,135,136,135,97,155,158,173,153,136,135,136,135,16,136,204,153,135,94,136,135,152,135,94,136,135,94,152,136
29,1,95,136,135,136,135,136,135,136,135,81,136,135,134,135,261,93,182,152,136,135,136,135,136,135,97,16,134,135,136,135,231,235,218,231,235,218,93,134,135,231,174,136,135,93,152,169,152,136,135,136,135,136,135,95,230,234,218,136,135,92,230,136,135,136,135,93,136,135,136,135,95,134,135,81,261,9,153,282,152,153,94,152,136,135,25,136,135,28,135,31,135,103,49,94,136,135,152,166,49,94
4461,0,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,182,152,169,152,81,152,134,135,95,134,135,152,56,153,56,153,56,153,56,153,56,153,56,153,56,153,56,153,56,153,155,81,256,152,192,256,192,256,192,256,192,256,192,256,192,256,192,256,192,256,192,256,192,256,192,256,192,256,192,256,152,192,152,169,152,169,153,152,95,61,152,169,152,136,135,133
3363,0,95,93,176,190,153,157,95,176,177,136,135,177,135,187,135,167,177,187,135,168,135,153,76,177,135,190,135,190,153,56,177,187,168,153,177,190,153,56,177,187,153,177,187,153,56,177,190,153,177,190,153,134,135,177,190,153,189,182,92,134,136,92,134,176,190,153,134,135,176,190,176,190,153,176,167,176,190,153,167,153,176,153,176,168,153,176,153,176,168,153,176,153,176,190,153,176,153,176,190,153
3066,0,261,153,176,190,153,176,190,153,176,190,56,184,153,134,136,135,93,152,93,152,169,152,95,134,136,135,155,95,134,136,135,155,261,136,152,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190
1731,1,95,157,95,177,187,177,136,135,231,135,233,135,226,231,233,135,229,135,218,76,231,135,235,218,175,184,153,231,233,218,231,233,229,218,231,235,218,175,231,233,218,231,235,218,175,231,235,218,231,235,218,231,235,218,95,189,182,92,134,136,92,134,176,190,153,134,135,153,187,177,190,153,95,136,135,95,136,135,155,79,158,173,93,153,204,153,155,79,158,173,93,153,204,153,231,218,231,235,218,175
3311,0,135,134,135,182,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,95,134,135,261,152,136,95,152,98,99,95,99,253,208,263,152,263,152,103,157,152,176,190,153,176,190,153,176,190,153,176,190,153,136,135,137,134,135
2398,0,95,261,152,134,135,175,165,230,136,135,152,136,135,27,136,135,134,135,134,135,134,135,282,93,152,305,290,76,155,84,253,75,253,152,155,158,173,153,92,136,135,180,173,231,136,135,231,218,235,231,218,179,153,136,135,231,218,153,176,231,218,235,218,135,231,218,235,231,218,136,135,231,235,218,253,75,253,75,253,75,253,75,253,75,253,152,208,92,136,135,134,135,134,135,92,136,134,135,94,152
3603,0,152,169,152,81,152,134,135,95,59,138,59,138,155,81,153,231,235,218,231,235,218,93,134,135,231,174,92,230,136,189,230,234,218,176,190,153,176,190,153,176,190,153,231,108,176,190,153,166,152,94,153,176,190,153,176,190,153,136,135,134,59,138,59,138,152,169,152,136,135,133,94,173,134,135,152,94,153,94,152,94,136,135,136,135,97,155,158,173,153,152,136,135,94,153,176,94,218,134,135,49
2286,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,136,135,28,176,190,153,176,190,153,135,29,135,35,135,155,79,256,192,153,231,235,218,9,231,235,227,231,235,218,227,218,231,235,218,25,273,220,237,136,95,237,218,231,235,218,231,235,218,231,235,218,9,6,134,135,231,60,265,138,161,53,95,6,152,136,135,231,233,226,231,233,226,231,235,231,235,231,235,231,235,231,235,231,235,231,235
2792,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,6,180,18,155,135
3169,0,95,261,140,174,157,59,138,59,138,59,231,235,94,218,136,135,231,135,235,135,235,135,218,135,230,136,135,219,234,236,218,231,220,218,220,237,235,234,93,153,176,190,153,176,190,153,94,152,94,136,135,94,136,135,210,135,212,136,135,267,161,136,135,103,136,135,71,135,159,166,194,94,136,25,153,231,235,94,166,94,59,134,140,144,220,94,11,135,153,218,153,137,153,237,218,72,134,201,153,204
2075,1,93,134,135,92,152,253,152,136,253,136,253,97,140,97,92,231,136,135,235,218,231,235,176,190,153,176,190,153,218,157,89,97,153,136,253,136,253,136,135,134,135,136,253,136,253,136,253,134,135,183,155,158,173,153,136,253,152,136,253,136,253,136,253,136,253,135,231,153,183,140,134,135,134,135,134,135,92,253,136,253,155,158,173,153,183,155,158,173,153,93,182,155,60,265,138,79,256,192,256,79
1877,1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,182,95,134,135,261,136,135,136,135,89,137,9,231,235,218,231,136,135,137,155,81,183,136,135,137,152,59,138,265,152,95,153,169,137,133,253,76,56,153,56,153,56,153,56,153,253,136,135,137,155,81,183,136,135,137,59,138,265,152,95,152,95,152,169
147,1,230,176,190,153,176,190,153,183,139,152,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,152,94,153,94,152,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,265,152,136,135,97,155,158,173,153,94,152,16,97
659,1,25,153,161,152,231,235,218,152,175,186,153,231,235,218,231,235,218,134,135,169,152,169,157,169,25,189,152,189,153,176,190,153,176,190,153,136,135,97,155,158,173,153,189,169,189,152,189,169,189,152,189,169,189,152,189,169,189,152,189,169,189,152,189,169,189,152,189,169,152,98,136,135,28,152,134,135,169,155,79,189,152,189,169,189,152,189,169,189,152,189,169,189,152,189,169,158,173,189,152,189
3763,0,95,136,135,136,135,136,135,136,135,136,135,134,135,261,93,152,76,93,152,169,152,136,135,152,100,136,135,26,145,152,217,253,136,56,155,56,155,56,155,56,155,56,155,253,146,152,217,253,56,155,56,155,56,155,56,155,56,155,253,152,217,152,169,146,152,217,253,56,155,56,155,56,155,56,155,56,155,253,217,152,146,217,253,56,155,56,155,56,155,56,155,56,155,253,217,152,146,217,253,56
1974,1,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,166,231,218,235,218,231,97,140,97,92,231,136,135,235,218,231,235,218,157,89,97,153,136,135,136
3714,0,95,136,135,136,135,81,135,261,253,152,169,152,136,135,133,94,173,134,135,152,94,93,230,155,79,153,230,225,230,234,218,225,230,234,218,225,218,230,225,230,234,218,225,230,234,218,225,230,234,218,225,218,230,225,230,234,218,225,230,234,218,225,218,230,152,169,152,219,236,218,176,190,153,136,135,174,157,136,189,230,234,218,176,190,153,176,190,153,176,190,153,231,108,176,190,153,166,159,166,194
570,1,95,136,135,136,135,136,135,261,93,182,152,136,135,136,135,136,135,97,16,134,135,136,135,231,235,218,231,235,218,93,134,135,231,174,136,135,93,152,169,152,136,135,136,135,136,135,95,230,234,218,136,135,92,230,136,135,136,135,93,136,135,136,135,95,134,135,261,9,153,282,153,94,152,136,135,25,136,135,28,135,49,94,135,31,135,49,94,103,94,136,94,135,136,135,152,166,135,159,166,194
3455,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,6,180,18,155,135
46,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,136,135,28,176,190,153,176,190,153,135,29,135,35,135,155,79,256,192,153,231,235,218,9,231,235,227,231,235,218,227,218,231,235,218,25,273,220,237,136,95,237,218,231,235,218,231,235,218,231,235,218,9,6,134,135,231,60,265,138,6,152,136,135,231,233,226,231,233,226,231,235,231,235,231,235,231,235,231,235,231,235,231,235,231,235,231
4102,0,95,261,153,176,190,153,176,190,153,176,190,152,190,140,283,230,234,218,152,136,140,137,283,155,158,173,153,81,284,140,283,97,231,235,218,231,235,218,93,134,135,231,92,230,97,140,97,92,231,136,135,235,218,231,235,218,157,89,97,153,231,235,218,230,234,218,136,140,137,283,81,284,140,283,230,234,218,136,140,137,283,81,284,140,283,97,231,235,218,231,235,218,93,134,135,231,92,230,97,140
649,1,93,134,135,92,152,253,152,169,152,136,253,136,253,97,140,97,92,231,136,135,235,218,231,235,176,190,153,176,190,153,218,157,89,97,153,136,253,136,253,136,135,134,135,136,253,136,253,136,253,134,135,183,155,158,173,153,136,253,152,136,253,136,253,136,253,136,253,135,231,153,183,140,134,135,134,135,134,135,92,253,136,253,155,158,173,153,183,155,158,173,153,93,182,155,60,265,138,79,256,192
1886,1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,182,134,230,176,190,153,176,190,153,183,139,152,139,134,135,155,256,192,256,192,256,192,182,58,138,152,169,152,176,190,86,152,169,152,136,135,133,94,173,134,135,152,94,153,94,152,136,135,152,231,152,16,97,16,134,135,136,135,136,135,94,180,173,231,235,218,231,135,155,152,79,192,153,169,143,49,94,49,94,49
868,1,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,99,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,208,59,138,59,138,153,152,94,152,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,140,134,135
3423,0,135,134,135,182,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,95,134,135,261,152,136,95,152,98,99,95,99,253,208,263,152,263,152,103,157,152,176,190,153,176,190,153,176,190,153,176,190,153,136,135,137,134,135
890,1,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,208,59,138,59,138,153,152,94,152,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134
1320,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,136,135,28,176,190,153,176,190,153,135,29,135,35,135,155,79,256,192,153,231,235,218,9,231,235,227,231,235,218,227,218,231,235,218,25,273,220,136,95,237,218,231,235,218,231,235,218,231,235,218,9,161,53,95,6,134,135,161,53,135,231,95,60,265,138,161,53,95,161,53,95,6,152,136,135,161,53,95,231,233,226,161,53,95,226,231
3420,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,97,140,97,92,231
3099,0,95,261,136,135,137,134,59,152,169,152,136,135,133,94,173,134,135,152,94,153,176,190,153,176,190,153,94,152,94,136,135,49,94,59,138,9,10,6,134,135,176,153,180,173,231,235,218,136,135,231,187,231,218,235,231,218,273,136,135,28,135,176,153,231,218,231,235,218,231,235,218,134,135,136,135,231,218,152,176,190,153,176,190,153,176,190,153,166,134,25,153,231,235,218,152,231,187,231,218,235
4572,0,95,261,157,140,59,138,59,138,152,169,152,136,135,133,94,173,134,135,152,94,59,153,94,152,94,136,135,231,235,135,218,157,136,189,230,234,218,176,190,153,176,190,153,176,190,153,231,108,176,190,153,166,136,135,97,155,158,173,153,95,230,234,218,92,157,230,136,135,153,59,140,59,138,59,138,140,64,179,153,136,135,253,76,56,153,56,153,56,153,56,153,56,153,253,180,173,231,136,135,231
827,1,253,134,135,91,152,169,152,136,91,136,91,97,92,230,97,140,97,92,231,136,135,235,218,231,235,176,190,153,176,190,153,218,157,89,97,153,136,91,136,91,136,135,134,135,136,91,136,91,136,91,134,135,183,155,158,173,153,136,91,152,136,134,91,136,135,134,91,136,135,134,135,208,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,136,135,97,155,158
